hotel_id,check-in,check-out,rates
961500,13-08-2024,14-08-2024,"{'961500_14': {'Room_name': 'Locke Studio', 'Rate_name': 'Internet Included, Breakfast Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:59 (GMT+01:00) on Aug 11, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 560, 'Currency': 'AUD', 'Top Deal': False}}"
961500,13-08-2024,14-08-2024,"{'961500_15': {'Room_name': 'Locke Studio', 'Rate_name': 'Internet Included, Breakfast Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:59 (GMT+01:00) on Aug 11, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 587, 'Currency': 'AUD', 'Top Deal': False}}"
961500,13-08-2024,14-08-2024,"{'961500_16': {'Room_name': 'One Bedroom Open Plan Suite', 'Rate_name': 'Internet Included - Non-refundable', 'Number of Guests': 2, 'Cancellation Policy': 'Non-refundable', 'Price': 511, 'Currency': 'AUD', 'Top Deal': False}}"
961500,13-08-2024,14-08-2024,"{'961500_17': {'Room_name': 'One Bedroom Open Plan Suite', 'Rate_name': 'Internet Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:59 (GMT+01:00) on Aug 11, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 568, 'Currency': 'AUD', 'Top Deal': False}}"
961500,13-08-2024,14-08-2024,"{'961500_18': {'Room_name': 'One Bedroom Open Plan Suite', 'Rate_name': 'Internet Included, Breakfast Included - Non-refundable', 'Number of Guests': 2, 'Cancellation Policy': 'Non-refundable', 'Price': 570, 'Currency': 'AUD', 'Top Deal': False}}"
961500,13-08-2024,14-08-2024,"{'961500_19': {'Room_name': 'One Bedroom Open Plan Suite', 'Rate_name': 'Internet Included, Breakfast Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:59 (GMT+01:00) on Aug 11, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 599, 'Currency': 'AUD', 'Top Deal': False}}"
961500,13-08-2024,14-08-2024,"{'961500_20': {'Room_name': 'One Bedroom Open Plan Suite', 'Rate_name': 'Internet Included, Breakfast Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:59 (GMT+01:00) on Aug 11, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 627, 'Currency': 'AUD', 'Top Deal': False}}"
961500,13-08-2024,14-08-2024,"{'961500_21': {'Room_name': 'One Bedroom Duplex Apartment', 'Rate_name': 'Internet Included - Non-refundable', 'Number of Guests': 2, 'Cancellation Policy': 'Non-refundable', 'Price': 540, 'Currency': 'AUD', 'Top Deal': False}}"
961500,13-08-2024,14-08-2024,"{'961500_22': {'Room_name': 'One Bedroom Duplex Apartment', 'Rate_name': 'Internet Included, Breakfast Included - Non-refundable', 'Number of Guests': 2, 'Cancellation Policy': 'Non-refundable', 'Price': 599, 'Currency': 'AUD', 'Top Deal': False}}"
961500,13-08-2024,14-08-2024,"{'961500_23': {'Room_name': 'One Bedroom Duplex Apartment', 'Rate_name': 'Internet Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:59 (GMT+01:00) on Aug 11, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 599, 'Currency': 'AUD', 'Top Deal': False}}"
961500,13-08-2024,14-08-2024,"{'961500_24': {'Room_name': 'One Bedroom Duplex Apartment', 'Rate_name': 'Internet Included, Breakfast Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:59 (GMT+01:00) on Aug 11, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 627, 'Currency': 'AUD', 'Top Deal': False}}"
961500,13-08-2024,14-08-2024,"{'961500_25': {'Room_name': 'One Bedroom Duplex Apartment', 'Rate_name': 'Internet Included, Breakfast Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:59 (GMT+01:00) on Aug 11, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 658, 'Currency': 'AUD', 'Top Deal': False}}"
19839,13-08-2024,14-08-2024,"{'19839_1': {'Room_name': 'Classic Room, 1 King Bed', 'Rate_name': 'Internet Included - Non-refundable', 'Number of Guests': 2, 'Cancellation Policy': 'Non-refundable', 'Price': 521, 'Currency': 'AUD', 'Top Deal': False}}"
19839,13-08-2024,14-08-2024,"{'19839_2': {'Room_name': 'Classic Room, 1 King Bed', 'Rate_name': 'Internet Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:59 (GMT+01:00) on Aug 12, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 577, 'Currency': 'AUD', 'Top Deal': False}}"
19839,13-08-2024,14-08-2024,"{'19839_3': {'Room_name': 'Classic Room, 1 King Bed', 'Rate_name': 'Internet Included, Breakfast Included - Non-refundable', 'Number of Guests': 2, 'Cancellation Policy': 'Non-refundable', 'Price': 601, 'Currency': 'AUD', 'Top Deal': False}}"
19839,13-08-2024,14-08-2024,"{'19839_4': {'Room_name': 'Classic Room, 1 King Bed', 'Rate_name': 'Internet Included, Breakfast Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:59 (GMT+01:00) on Aug 12, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 668, 'Currency': 'AUD', 'Top Deal': False}}"
19839,13-08-2024,14-08-2024,"{'19839_5': {'Room_name': 'Classic Room, 2 Twin Beds', 'Rate_name': 'Internet Included - Non-refundable', 'Number of Guests': 2, 'Cancellation Policy': 'Non-refundable', 'Price': 521, 'Currency': 'AUD', 'Top Deal': False}}"
19839,13-08-2024,14-08-2024,"{'19839_6': {'Room_name': 'Classic Room, 2 Twin Beds', 'Rate_name': 'Internet Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:59 (GMT+01:00) on Aug 12, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 577, 'Currency': 'AUD', 'Top Deal': False}}"
19839,13-08-2024,14-08-2024,"{'19839_7': {'Room_name': 'Classic Room, 2 Twin Beds', 'Rate_name': 'Internet Included, Breakfast Included - Non-refundable', 'Number of Guests': 2, 'Cancellation Policy': 'Non-refundable', 'Price': 611, 'Currency': 'AUD', 'Top Deal': False}}"
19839,13-08-2024,14-08-2024,"{'19839_8': {'Room_name': 'Classic Room, 2 Twin Beds', 'Rate_name': 'Internet Included, Breakfast Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:59 (GMT+01:00) on Aug 12, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 668, 'Currency': 'AUD', 'Top Deal': False}}"
19839,13-08-2024,14-08-2024,"{'19839_9': {'Room_name': 'Classic Room, 1 Double Bed, Accessible', 'Rate_name': 'Internet Included - Non-refundable', 'Number of Guests': 2, 'Cancellation Policy': 'Non-refundable', 'Price': 521, 'Currency': 'AUD', 'Top Deal': False}}"
19839,13-08-2024,14-08-2024,"{'19839_10': {'Room_name': 'Classic Room, 1 Double Bed, Accessible', 'Rate_name': 'Internet Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:59 (GMT+01:00) on Aug 12, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 577, 'Currency': 'AUD', 'Top Deal': False}}"
19839,13-08-2024,14-08-2024,"{'19839_11': {'Room_name': 'Classic Room, 1 Double Bed, Accessible', 'Rate_name': 'Internet Included, Breakfast Included - Non-refundable', 'Number of Guests': 2, 'Cancellation Policy': 'Non-refundable', 'Price': 611, 'Currency': 'AUD', 'Top Deal': False}}"
19839,13-08-2024,14-08-2024,"{'19839_12': {'Room_name': 'Classic Room, 1 Double Bed, Accessible', 'Rate_name': 'Internet Included, Breakfast Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:59 (GMT+01:00) on Aug 12, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 668, 'Currency': 'AUD', 'Top Deal': False}}"
19839,13-08-2024,14-08-2024,"{'19839_13': {'Room_name': 'Superior Room, 1 King Bed with Sofa bed', 'Rate_name': 'Internet Included - Non-refundable', 'Number of Guests': 2, 'Cancellation Policy': 'Non-refundable', 'Price': 699, 'Currency': 'AUD', 'Top Deal': False}}"
19839,13-08-2024,14-08-2024,"{'19839_14': {'Room_name': 'Superior Room, 1 King Bed with Sofa bed', 'Rate_name': 'Internet Included, Breakfast Included - Non-refundable', 'Number of Guests': 2, 'Cancellation Policy': 'Non-refundable', 'Price': 760, 'Currency': 'AUD', 'Top Deal': False}}"
19839,13-08-2024,14-08-2024,"{'19839_15': {'Room_name': 'Superior Room, 1 King Bed with Sofa bed', 'Rate_name': 'Internet Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:59 (GMT+01:00) on Aug 12, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 776, 'Currency': 'AUD', 'Top Deal': False}}"
19839,13-08-2024,14-08-2024,"{'19839_16': {'Room_name': 'Superior Room, 1 King Bed with Sofa bed', 'Rate_name': 'Internet Included, Breakfast Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:59 (GMT+01:00) on Aug 12, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 866, 'Currency': 'AUD', 'Top Deal': False}}"
19839,13-08-2024,14-08-2024,"{'19839_17': {'Room_name': 'Deluxe Room, 1 King Bed', 'Rate_name': 'Internet Included - Non-refundable', 'Number of Guests': 2, 'Cancellation Policy': 'Non-refundable', 'Price': 752, 'Currency': 'AUD', 'Top Deal': False}}"
19839,13-08-2024,14-08-2024,"{'19839_18': {'Room_name': 'Deluxe Room, 1 King Bed', 'Rate_name': 'Internet Included, Breakfast Included - Non-refundable', 'Number of Guests': 2, 'Cancellation Policy': 'Non-refundable', 'Price': 813, 'Currency': 'AUD', 'Top Deal': False}}"
19839,13-08-2024,14-08-2024,"{'19839_19': {'Room_name': 'Deluxe Room, 1 King Bed', 'Rate_name': 'Internet Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:59 (GMT+01:00) on Aug 12, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 835, 'Currency': 'AUD', 'Top Deal': False}}"
19839,13-08-2024,14-08-2024,"{'19839_20': {'Room_name': 'Deluxe Room, 1 King Bed', 'Rate_name': 'Internet Included, Breakfast Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:59 (GMT+01:00) on Aug 12, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 925, 'Currency': 'AUD', 'Top Deal': False}}"
19839,13-08-2024,14-08-2024,"{'19839_21': {'Room_name': 'Junior Suite, 1 King Bed', 'Rate_name': 'Internet Included - Non-refundable', 'Number of Guests': 2, 'Cancellation Policy': 'Non-refundable', 'Price': 1076, 'Currency': 'AUD', 'Top Deal': False}}"
19839,13-08-2024,14-08-2024,"{'19839_22': {'Room_name': 'Junior Suite, 1 King Bed', 'Rate_name': 'Internet Included, Breakfast Included - Non-refundable', 'Number of Guests': 2, 'Cancellation Policy': 'Non-refundable', 'Price': 1166, 'Currency': 'AUD', 'Top Deal': False}}"
19839,13-08-2024,14-08-2024,"{'19839_23': {'Room_name': 'Junior Suite, 1 King Bed', 'Rate_name': 'Internet Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:59 (GMT+01:00) on Aug 12, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 1227, 'Currency': 'AUD', 'Top Deal': False}}"
19839,13-08-2024,14-08-2024,"{'19839_24': {'Room_name': 'Junior Suite, 1 King Bed', 'Rate_name': 'Internet Included, Breakfast Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:59 (GMT+01:00) on Aug 12, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 1317, 'Currency': 'AUD', 'Top Deal': False}}"
18608,13-08-2024,14-08-2024,"{'18608_1': {'Room_name': 'Double Room, 1 Double Bed', 'Rate_name': 'Internet Included - Non-refundable', 'Number of Guests': 2, 'Cancellation Policy': 'Non-refundable', 'Price': 250, 'Currency': 'AUD', 'Top Deal': False}}"
18608,13-08-2024,14-08-2024,"{'18608_2': {'Room_name': 'Double Room, 1 Double Bed', 'Rate_name': 'Internet Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 00:01 (GMT+01:00) on Aug 11, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 263, 'Currency': 'AUD', 'Top Deal': False}}"
18608,13-08-2024,14-08-2024,"{'18608_3': {'Room_name': 'Twin Room, 2 Twin Beds', 'Rate_name': 'Internet Included - Non-refundable', 'Number of Guests': 2, 'Cancellation Policy': 'Non-refundable', 'Price': 250, 'Currency': 'AUD', 'Top Deal': False}}"
18608,13-08-2024,14-08-2024,"{'18608_4': {'Room_name': 'Twin Room, 2 Twin Beds', 'Rate_name': 'Internet Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 00:01 (GMT+01:00) on Aug 11, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 263, 'Currency': 'AUD', 'Top Deal': False}}"
18608,13-08-2024,14-08-2024,"{'18608_5': {'Room_name': 'Quadruple Room', 'Rate_name': 'Internet Included - Non-refundable', 'Number of Guests': 2, 'Cancellation Policy': 'Non-refundable', 'Price': 553, 'Currency': 'AUD', 'Top Deal': False}}"
18608,13-08-2024,14-08-2024,"{'18608_6': {'Room_name': 'Quadruple Room', 'Rate_name': 'Internet Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 00:01 (GMT+01:00) on Aug 11, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 582, 'Currency': 'AUD', 'Top Deal': False}}"
18608,13-08-2024,14-08-2024,"{'18608_7': {'Room_name': 'Family Room, Multiple Beds', 'Rate_name': 'Internet Included - Non-refundable', 'Number of Guests': 2, 'Cancellation Policy': 'Non-refundable', 'Price': 627, 'Currency': 'AUD', 'Top Deal': False}}"
18608,13-08-2024,14-08-2024,"{'18608_8': {'Room_name': 'Family Room, Multiple Beds', 'Rate_name': 'Internet Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 00:01 (GMT+01:00) on Aug 11, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 660, 'Currency': 'AUD', 'Top Deal': False}}"
21358,13-08-2024,14-08-2024,"{'21358_1': {'Room_name': 'Standard Double Room', 'Rate_name': 'Internet Included - Non-refundable', 'Number of Guests': 2, 'Cancellation Policy': 'Non-refundable', 'Price': 255, 'Currency': 'AUD', 'Top Deal': False}}"
21358,13-08-2024,14-08-2024,"{'21358_2': {'Room_name': 'Standard Double Room', 'Rate_name': 'Internet Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Aug 12, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 283, 'Currency': 'AUD', 'Top Deal': False}}"
21358,13-08-2024,14-08-2024,"{'21358_3': {'Room_name': 'Standard Double Room', 'Rate_name': 'Internet Included, Breakfast Included - Non-refundable', 'Number of Guests': 2, 'Cancellation Policy': 'Non-refundable', 'Price': 333, 'Currency': 'AUD', 'Top Deal': False}}"
21358,13-08-2024,14-08-2024,"{'21358_4': {'Room_name': 'Standard Double Room', 'Rate_name': 'Internet Included, Breakfast Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Aug 12, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 361, 'Currency': 'AUD', 'Top Deal': False}}"
21358,13-08-2024,14-08-2024,"{'21358_5': {'Room_name': 'Standard Room, 2 Twin Beds', 'Rate_name': 'Internet Included - Non-refundable', 'Number of Guests': 2, 'Cancellation Policy': 'Non-refundable', 'Price': 255, 'Currency': 'AUD', 'Top Deal': False}}"
21358,13-08-2024,14-08-2024,"{'21358_6': {'Room_name': 'Standard Room, 2 Twin Beds', 'Rate_name': 'Internet Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Aug 12, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 283, 'Currency': 'AUD', 'Top Deal': False}}"
21358,13-08-2024,14-08-2024,"{'21358_7': {'Room_name': 'Standard Room, 2 Twin Beds', 'Rate_name': 'Internet Included, Breakfast Included - Non-refundable', 'Number of Guests': 2, 'Cancellation Policy': 'Non-refundable', 'Price': 333, 'Currency': 'AUD', 'Top Deal': False}}"
21358,13-08-2024,14-08-2024,"{'21358_8': {'Room_name': 'Standard Room, 2 Twin Beds', 'Rate_name': 'Internet Included, Breakfast Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Aug 12, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 361, 'Currency': 'AUD', 'Top Deal': False}}"
21358,13-08-2024,14-08-2024,"{'21358_9': {'Room_name': 'Double Room, Accessible', 'Rate_name': 'Internet Included - Non-refundable', 'Number of Guests': 2, 'Cancellation Policy': 'Non-refundable', 'Price': 255, 'Currency': 'AUD', 'Top Deal': False}}"
21358,13-08-2024,14-08-2024,"{'21358_10': {'Room_name': 'Double Room, Accessible', 'Rate_name': 'Internet Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Aug 12, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 283, 'Currency': 'AUD', 'Top Deal': False}}"
21358,13-08-2024,14-08-2024,"{'21358_11': {'Room_name': 'Double Room, Accessible', 'Rate_name': 'Internet Included, Breakfast Included - Non-refundable', 'Number of Guests': 2, 'Cancellation Policy': 'Non-refundable', 'Price': 333, 'Currency': 'AUD', 'Top Deal': False}}"
21358,13-08-2024,14-08-2024,"{'21358_12': {'Room_name': 'Double Room, Accessible', 'Rate_name': 'Internet Included, Breakfast Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Aug 12, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 361, 'Currency': 'AUD', 'Top Deal': False}}"
21358,13-08-2024,14-08-2024,"{'21358_13': {'Room_name': 'Superior Room, 1 Double Bed', 'Rate_name': 'Internet Included - Non-refundable', 'Number of Guests': 2, 'Cancellation Policy': 'Non-refundable', 'Price': 299, 'Currency': 'AUD', 'Top Deal': False}}"
21358,13-08-2024,14-08-2024,"{'21358_14': {'Room_name': 'Superior Room, 1 Double Bed', 'Rate_name': 'Internet Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Aug 12, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 333, 'Currency': 'AUD', 'Top Deal': False}}"
21358,13-08-2024,14-08-2024,"{'21358_15': {'Room_name': 'Superior Room, 1 Double Bed', 'Rate_name': 'Internet Included, Breakfast Included - Non-refundable', 'Number of Guests': 2, 'Cancellation Policy': 'Non-refundable', 'Price': 377, 'Currency': 'AUD', 'Top Deal': False}}"
